STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,UATYPE20
"08","069","001904","08069001904","19.04",Census Tract 19.04,G5020,S,457392584,398297,"+40.4491170","-105.3560313",
"08","069","001905","08069001905","19.05",Census Tract 19.05,G5020,S,218255568,476626,"+40.3044123","-105.3613586",
"08","069","002505","08069002505","25.05",Census Tract 25.05,G5020,S,22852058,1050065,"+40.4975445","-104.9730804",U
"08","069","001713","08069001713","17.13",Census Tract 17.13,G5020,S,54502281,1738220,"+40.3719429","-105.0062466",U
"08","069","001710","08069001710","17.10",Census Tract 17.10,G5020,S,4600559,72598,"+40.3916534","-105.0519263",U
"08","069","001711","08069001711","17.11",Census Tract 17.11,G5020,S,3913386,0,"+40.4030934","-105.0491112",
"08","069","001812","08069001812","18.12",Census Tract 18.12,G5020,S,76075408,108731,"+40.4692986","-105.1519041",
"08","069","001810","08069001810","18.10",Census Tract 18.10,G5020,S,3886711,4145,"+40.4415369","-105.1057570",
"08","001","008553","08001008553","85.53",Census Tract 85.53,G5020,S,158084489,8145918,"+39.9347580","-104.7045569",
"08","001","060002","08001060002","600.02",Census Tract 600.02,G5020,S,15599145,245190,"+39.9697786","-104.9556974",
"08","001","008552","08001008552","85.52",Census Tract 85.52,G5020,S,37424073,839791,"+39.9468292","-104.8134421",U
"08","001","008354","08001008354","83.54",Census Tract 83.54,G5020,S,108044536,539504,"+39.7785643","-104.6847111",
"08","001","008557","08001008557","85.57",Census Tract 85.57,G5020,S,8601911,95296,"+39.9106145","-104.8396108",
"08","001","008556","08001008556","85.56",Census Tract 85.56,G5020,S,3399300,0,"+39.9017028","-104.8557802",U
"08","069","002404","08069002404","24.04",Census Tract 24.04,G5020,S,279597681,375325,"+40.7398446","-105.4161432",
"08","001","008560","08001008560","85.60",Census Tract 85.60,G5020,S,11821239,370268,"+39.9954849","-104.8729585",
"08","001","008355","08001008355","83.55",Census Tract 83.55,G5020,S,3550758,11289,"+39.7460712","-104.7580359",U
"08","001","060001","08001060001","600.01",Census Tract 600.01,G5020,S,4979241,3227,"+39.9676480","-105.0040752",U
"08","001","008555","08001008555","85.55",Census Tract 85.55,G5020,S,4829146,179676,"+39.9172756","-104.9663047",U
"08","001","008554","08001008554","85.54",Census Tract 85.54,G5020,S,1264685,298340,"+39.9251409","-104.9531166",U
"08","001","008558","08001008558","85.58",Census Tract 85.58,G5020,S,3893910,5044,"+39.8907207","-104.8256991",U
"08","001","008559","08001008559","85.59",Census Tract 85.59,G5020,S,8582193,21916,"+39.8746752","-104.8206625",
"08","001","008562","08001008562","85.62",Census Tract 85.62,G5020,S,5863588,0,"+39.9942093","-104.7480216",U
"08","001","009004","08001009004","90.04",Census Tract 90.04,G5020,S,1312427,30022,"+39.8432294","-104.9660343",U
"08","001","008564","08001008564","85.64",Census Tract 85.64,G5020,S,3251820,19982,"+39.9943541","-104.7838525",
"08","001","008563","08001008563","85.63",Census Tract 85.63,G5020,S,3786635,0,"+39.9803115","-104.7569481",U
"08","001","009003","08001009003","90.03",Census Tract 90.03,G5020,S,1735300,5812,"+39.8438201","-104.9773674",U
"08","001","008565","08001008565","85.65",Census Tract 85.65,G5020,S,3704672,988,"+39.9790588","-104.7870045",
"08","069","001813","08069001813","18.13",Census Tract 18.13,G5020,S,15561088,83664,"+40.4717875","-105.0958762",
"08","069","002507","08069002507","25.07",Census Tract 25.07,G5020,S,87300080,7511517,"+40.7320415","-105.0104384",
"08","069","002504","08069002504","25.04",Census Tract 25.04,G5020,S,34931625,4070444,"+40.6203733","-104.9699431",
"08","069","002508","08069002508","25.08",Census Tract 25.08,G5020,S,36876387,2066518,"+40.6734116","-104.9956312",
"08","069","002506","08069002506","25.06",Census Tract 25.06,G5020,S,26681256,2969980,"+40.5600366","-104.9656759",
"08","069","002602","08069002602","26.02",Census Tract 26.02,G5020,S,62067329,5354899,"+40.2994512","-105.1185525",
"08","069","002804","08069002804","28.04",Census Tract 28.04,G5020,S,93509201,333201,"+40.2903521","-105.5014081",
"08","069","002805","08069002805","28.05",Census Tract 28.05,G5020,S,14034715,25003,"+40.3591491","-105.5296167",U
"08","069","001712","08069001712","17.12",Census Tract 17.12,G5020,S,14191720,6518347,"+40.4575210","-105.0507607",U
"08","069","001715","08069001715","17.15",Census Tract 17.15,G5020,S,20403907,3419371,"+40.4319549","-105.0130820",U
"08","069","002601","08069002601","26.01",Census Tract 26.01,G5020,S,75392161,5201051,"+40.3145461","-105.2009075",
"08","069","001811","08069001811","18.11",Census Tract 18.11,G5020,S,2445454,18250,"+40.4234881","-105.1130254",U
"08","117","000405","08117000405","4.05",Census Tract 4.05,G5020,S,66929050,257862,"+39.4526500","-105.9728880",
"08","117","000203","08117000203","2.03",Census Tract 2.03,G5020,S,32711598,6684033,"+39.5731072","-106.0154670",U
"08","117","000404","08117000404","4.04",Census Tract 4.04,G5020,S,107836455,0,"+39.5138751","-105.9594436",
"08","117","000202","08117000202","2.02",Census Tract 2.02,G5020,S,1979143,0,"+39.6368465","-106.0436144",U
"08","117","000301","08117000301","3.01",Census Tract 3.01,G5020,S,10689414,6472685,"+39.5917065","-106.0681408",U
"08","117","000201","08117000201","2.01",Census Tract 2.01,G5020,S,234772880,99551,"+39.6034923","-105.9073845",
"08","117","000103","08117000103","1.03",Census Tract 1.03,G5020,S,636305044,10249271,"+39.7466315","-106.2705296",
"08","117","000101","08117000101","1.01",Census Tract 1.01,G5020,S,3946132,0,"+39.6241176","-106.0931355",
"08","117","000102","08117000102","1.02",Census Tract 1.02,G5020,S,69938365,233023,"+39.6718296","-105.9983314",
"08","035","013907","08035013907","139.07",Census Tract 139.07,G5020,S,6333538,0,"+39.4914703","-104.7579735",U
"08","035","014602","08035014602","146.02",Census Tract 146.02,G5020,S,214359621,345663,"+39.2393453","-104.7015733",
"08","014","030800","08014030800","308",Census Tract 308,G5020,S,2557490,613,"+39.9200732","-105.0428103",U
"08","014","031300","08014031300","313",Census Tract 313,G5020,S,10340572,142036,"+39.9704923","-105.0277683",U
"08","097","000102","08097000102","1.02",Census Tract 1.02,G5020,S,952084562,1146585,"+39.2460271","-107.1629123",
"08","097","000101","08097000101","1.01",Census Tract 1.01,G5020,S,259654781,521936,"+39.1743163","-106.9530059",
"08","097","000403","08097000403","4.03",Census Tract 4.03,G5020,S,21420615,0,"+39.2123633","-106.8227643",
"08","097","000404","08097000404","4.04",Census Tract 4.04,G5020,S,4091911,0,"+39.2013515","-106.8367005",U
"08","029","964600","08029964600","9646",Census Tract 9646,G5020,S,666992347,1163483,"+38.9800317","-107.6060539",
"08","029","964700","08029964700","9647",Census Tract 9647,G5020,S,340977130,2356432,"+38.9087028","-108.0173474",
"08","029","964900","08029964900","9649",Census Tract 9649,G5020,S,191916940,1298677,"+38.7189385","-107.9464464",
"08","029","965100","08029965100","9651",Census Tract 9651,G5020,S,46821481,413195,"+38.7010974","-108.0692227",
"08","029","964800","08029964800","9648",Census Tract 9648,G5020,S,603516350,3260741,"+38.8111110","-108.2201556",
"08","013","012201","08013012201","122.01",Census Tract 122.01,G5020,S,5303265,0,"+40.0076824","-105.3022312",U
"08","117","000403","08117000403","4.03",Census Tract 4.03,G5020,S,92156187,447196,"+39.4026883","-106.0957457",
"08","117","000406","08117000406","4.06",Census Tract 4.06,G5020,S,58582074,0,"+39.5097786","-106.0760143",
"08","117","000302","08117000302","3.02",Census Tract 3.02,G5020,S,259716895,3867315,"+39.4750498","-106.2020714",
"08","045","951702","08045951702","9517.02",Census Tract 9517.02,G5020,S,11298126,0,"+39.5348774","-107.3101964",
"08","045","951902","08045951902","9519.02",Census Tract 9519.02,G5020,S,713760597,1346200,"+39.6601966","-107.5101472",
"08","045","952003","08045952003","9520.03",Census Tract 9520.03,G5020,S,1057352470,4550592,"+39.6694299","-107.8585608",
"08","045","952004","08045952004","9520.04",Census Tract 9520.04,G5020,S,7033508,0,"+39.5387274","-107.7776577",U
"08","013","012103","08013012103","121.03",Census Tract 121.03,G5020,S,2307673,650,"+40.0461571","-105.2684267",U
"08","013","012710","08013012710","127.10",Census Tract 127.10,G5020,S,19229544,1126339,"+39.9895369","-105.1913668",
"08","013","012707","08013012707","127.07",Census Tract 127.07,G5020,S,30447923,4297149,"+40.0339227","-105.1840604",U
"08","013","012605","08013012605","126.05",Census Tract 126.05,G5020,S,1213031,0,"+40.0110267","-105.2494564",U
"08","013","013201","08013013201","132.01",Census Tract 132.01,G5020,S,58577698,3903991,"+40.2307503","-105.1083000",
"08","013","013601","08013013601","136.01",Census Tract 136.01,G5020,S,138103635,2036863,"+40.2148749","-105.2621222",
"08","013","060700","08013060700","607",Census Tract 607,G5020,S,9961605,77426,"+39.9579870","-105.1362012",
"08","013","013602","08013013602","136.02",Census Tract 136.02,G5020,S,494915881,3405352,"+40.1690928","-105.5462943",
"08","013","013306","08013013306","133.06",Census Tract 133.06,G5020,S,1989501,0,"+40.1958903","-105.1095326",U
"08","043","978600","08043978600","9786",Census Tract 9786,G5020,S,2435411,0,"+38.4457412","-105.2374250",U
"08","043","978100","08043978100","9781",Census Tract 9781,G5020,S,422306963,1265796,"+38.5277639","-105.0385649",
"08","043","978200","08043978200","9782",Census Tract 9782,G5020,S,40673199,317384,"+38.4139648","-105.1015396",
"08","043","978500","08043978500","9785",Census Tract 9785,G5020,S,22916399,66314,"+38.4859002","-105.2409210",U
"08","043","978300","08043978300","9783",Census Tract 9783,G5020,S,205097576,0,"+38.5452973","-105.1650507",
"08","043","979200","08043979200","9792",Census Tract 9792,G5020,S,252706793,64108,"+38.3477078","-105.2933816",
"08","043","978400","08043978400","9784",Census Tract 9784,G5020,S,8429058,19992,"+38.4400010","-105.1920177",
"08","043","980100","08043980100","9801",Census Tract 9801,G5020,S,739742,0,"+38.4408592","-105.2498419",
"08","043","979100","08043979100","9791",Census Tract 9791,G5020,S,16106043,92443,"+38.4179387","-105.1889959",
"08","043","978800","08043978800","9788",Census Tract 9788,G5020,S,5143643,0,"+38.4297140","-105.2410105",
"08","043","980300","08043980300","9803",Census Tract 9803,G5020,S,13738323,160404,"+38.4230248","-105.1546412",
"08","031","005001","08031005001","50.01",Census Tract 50.01,G5020,S,1542074,0,"+39.7025325","-104.9171282",U
"08","041","003303","08041003303","33.03",Census Tract 33.03,G5020,S,5275347,37571,"+38.7724901","-104.7883623",U
"08","031","004801","08031004801","48.01",Census Tract 48.01,G5020,S,1401480,0,"+39.6605879","-105.0480424",U
"08","041","004502","08041004502","45.02",Census Tract 45.02,G5020,S,10843951,1100364,"+38.7632595","-104.7158422",
"08","041","004902","08041004902","49.02",Census Tract 49.02,G5020,S,4090323,0,"+38.9108254","-104.7470999",U
"08","041","005800","08041005800","58",Census Tract 58,G5020,S,1390101,0,"+38.8812668","-104.7357458",U
"08","041","001500","08041001500","15",Census Tract 15,G5020,S,1748264,11472,"+38.8400852","-104.8363339",U
"08","041","005700","08041005700","57",Census Tract 57,G5020,S,3146182,0,"+38.8759090","-104.7472884",U
"08","041","002502","08041002502","25.02",Census Tract 25.02,G5020,S,3921512,0,"+38.8127184","-104.8497263",U
"08","069","001007","08069001007","10.07",Census Tract 10.07,G5020,S,2801524,631039,"+40.5311440","-105.0671795",U
"08","069","001008","08069001008","10.08",Census Tract 10.08,G5020,S,1639786,23968,"+40.5329657","-105.0473063",U
"08","069","000300","08069000300","3",Census Tract 3,G5020,S,7089399,392197,"+40.6038165","-105.1212844",U
"08","041","005501","08041005501","55.01",Census Tract 55.01,G5020,S,4051760,0,"+38.9054869","-104.7288110",U
"08","041","007000","08041007000","70",Census Tract 70,G5020,S,5614858,0,"+38.9759230","-104.7882553",U
"08","115","968300","08115968300","9683",Census Tract 9683,G5020,S,1419419015,3530746,"+40.8715679","-102.3553579",
"08","069","000600","08069000600","6",Census Tract 6,G5020,S,1968757,0,"+40.5726472","-105.0864455",U
"08","069","000700","08069000700","7",Census Tract 7,G5020,S,1299915,0,"+40.5739459","-105.0715442",U
"08","069","000901","08069000901","9.01",Census Tract 9.01,G5020,S,2943201,5979,"+40.5598820","-105.0684293",U
"08","069","000902","08069000902","9.02",Census Tract 9.02,G5020,S,1938651,93838,"+40.5600799","-105.0505446",U
"08","069","001004","08069001004","10.04",Census Tract 10.04,G5020,S,1840158,147723,"+40.5459508","-105.0460288",U
"08","069","002700","08069002700","27",Census Tract 27,G5020,S,13403936,425634,"+40.3077822","-105.0792047",U
"08","069","001902","08069001902","19.02",Census Tract 19.02,G5020,S,3082484,254032,"+40.4126599","-105.1099852",U
"08","069","001003","08069001003","10.03",Census Tract 10.03,G5020,S,3034769,0,"+40.5452756","-105.0691391",U
"08","069","001301","08069001301","13.01",Census Tract 13.01,G5020,S,51008747,4235878,"+40.6509308","-105.1260354",
"08","069","001109","08069001109","11.09",Census Tract 11.09,G5020,S,2109200,6545,"+40.5316089","-105.0870066",U
"08","069","001110","08069001110","11.10",Census Tract 11.10,G5020,S,2597969,17924,"+40.5600042","-105.1059008",U
"08","069","001009","08069001009","10.09",Census Tract 10.09,G5020,S,6896869,94235,"+40.5075808","-105.0695427",U
"08","069","001010","08069001010","10.10",Census Tract 10.10,G5020,S,2878020,21881,"+40.5102663","-105.0521344",U
"08","069","001104","08069001104","11.04",Census Tract 11.04,G5020,S,2649276,0,"+40.5601586","-105.1246046",U
"08","069","001106","08069001106","11.06",Census Tract 11.06,G5020,S,2160271,5347,"+40.5444283","-105.0893678",U
"08","069","001107","08069001107","11.07",Census Tract 11.07,G5020,S,2609924,0,"+40.5454851","-105.1056315",U
"08","069","001305","08069001305","13.05",Census Tract 13.05,G5020,S,2849150,18378,"+40.6056315","-105.0649270",U
"08","069","001111","08069001111","11.11",Census Tract 11.11,G5020,S,2246156,8083,"+40.5601466","-105.0882201",U
"08","035","014133","08035014133","141.33",Census Tract 141.33,G5020,S,4110475,1136,"+39.5379234","-104.9780883",U
"08","069","002300","08069002300","23",Census Tract 23,G5020,S,101117992,8287415,"+40.5843620","-105.1908619",U
"08","069","001112","08069001112","11.12",Census Tract 11.12,G5020,S,6524652,215973,"+40.5433511","-105.1328478",U
"08","069","001113","08069001113","11.13",Census Tract 11.13,G5020,S,2608267,0,"+40.5308935","-105.1056470",U
"08","069","001114","08069001114","11.14",Census Tract 11.14,G5020,S,8587938,35603,"+40.5088682","-105.1010986",U
"08","069","001304","08069001304","13.04",Census Tract 13.04,G5020,S,3896642,128988,"+40.6116733","-105.0882293",U
"08","069","001708","08069001708","17.08",Census Tract 17.08,G5020,S,3922771,222039,"+40.4863400","-105.0624151",
"08","069","000100","08069000100","1",Census Tract 1,G5020,S,1844768,13645,"+40.5863040","-105.0765889",U
"08","069","001807","08069001807","18.07",Census Tract 18.07,G5020,S,3799377,25213,"+40.4409499","-105.0870265",U
"08","123","001413","08123001413","14.13",Census Tract 14.13,G5020,S,1419325,0,"+40.4257039","-104.7454963",U
"08","123","000704","08123000704","7.04",Census Tract 7.04,G5020,S,1727367,164823,"+40.3855839","-104.6715288",
"08","123","002205","08123002205","22.05",Census Tract 22.05,G5020,S,2520868,0,"+40.4726300","-104.8983987",U
"08","123","002206","08123002206","22.06",Census Tract 22.06,G5020,S,3797881,453808,"+40.4733971","-104.9207318",U
"08","123","001003","08123001003","10.03",Census Tract 10.03,G5020,S,1247452,0,"+40.3885504","-104.7067039",U
"08","123","001414","08123001414","14.14",Census Tract 14.14,G5020,S,1404381,0,"+40.4253305","-104.7653506",U
"08","067","970701","08067970701","9707.01",Census Tract 9707.01,G5020,S,889876623,6224840,"+37.3687763","-108.0118270",
"08","067","971100","08067971100","9711",Census Tract 9711,G5020,S,23992351,59060,"+37.2554292","-107.8890742",
"08","067","971000","08067971000","9710",Census Tract 9710,G5020,S,5182392,0,"+37.2868287","-107.8892610",
"08","067","970800","08067970800","9708",Census Tract 9708,G5020,S,11279560,85392,"+37.2915371","-107.8510007",U
"08","067","940300","08067940300","9403",Census Tract 9403,G5020,S,527907355,185212,"+37.1016255","-107.6011509",
"08","067","970900","08067970900","9709",Census Tract 9709,G5020,S,8345755,0,"+37.3003723","-107.8936415",U
"08","067","940400","08067940400","9404",Census Tract 9404,G5020,S,1250531911,881110,"+37.1279198","-107.9882241",
"08","125","963100","08125963100","9631",Census Tract 9631,G5020,S,3445560642,9770022,"+40.0103234","-102.2561784",
"08","125","963200","08125963200","9632",Census Tract 9632,G5020,S,2678202917,1364643,"+39.9719064","-102.6317528",
"08","119","010104","08119010104","101.04",Census Tract 101.04,G5020,S,12957878,1969,"+38.9705102","-105.0587083",U
"08","123","002208","08123002208","22.08",Census Tract 22.08,G5020,S,101603053,5795018,"+40.5280227","-104.8542203",
"08","123","001906","08123001906","19.06",Census Tract 19.06,G5020,S,44362193,341699,"+40.1291647","-104.8237221",
"08","123","002010","08123002010","20.10",Census Tract 20.10,G5020,S,40458808,608590,"+40.1186141","-105.0306935",
"08","041","001400","08041001400","14",Census Tract 14,G5020,S,1972627,0,"+38.8407892","-104.8473980",U
"08","031","004004","08031004004","40.04",Census Tract 40.04,G5020,S,1428118,0,"+39.6475693","-104.9218529",U
"08","031","004302","08031004302","43.02",Census Tract 43.02,G5020,S,1104052,0,"+39.7329350","-104.9264364",U
"08","059","012041","08059012041","120.41",Census Tract 120.41,G5020,S,3137228,196477,"+39.6329791","-105.1134778",U
"08","059","012043","08059012043","120.43",Census Tract 120.43,G5020,S,4733371,298038,"+39.6158462","-105.1450331",
"08","059","012044","08059012044","120.44",Census Tract 120.44,G5020,S,4055873,215563,"+39.5985620","-105.1349138",U
"08","059","012055","08059012055","120.55",Census Tract 120.55,G5020,S,2465634,0,"+39.5695933","-105.0780224",U
"08","101","002806","08101002806","28.06",Census Tract 28.06,G5020,S,875174121,9381559,"+38.1786934","-104.8461838",
"08","101","003001","08101003001","30.01",Census Tract 30.01,G5020,S,13569675,444405,"+38.2667326","-104.5213018",U
"08","101","002901","08101002901","29.01",Census Tract 29.01,G5020,S,9620941,102233,"+38.2869501","-104.6593515",
"08","014","980100","08014980100","9801",Census Tract 9801,G5020,S,111949,0,"+39.9578364","-105.1032653",U
"08","089","968600","08089968600","9686",Census Tract 9686,G5020,S,5083410,71355,"+37.9814479","-103.5400401",
"08","089","968300","08089968300","9683",Census Tract 9683,G5020,S,97470967,588383,"+37.9744879","-103.5931653",U
"08","089","968400","08089968400","9684",Census Tract 9684,G5020,S,2480675418,3465130,"+37.8500251","-103.7491610",
"08","089","968000","08089968000","9680",Census Tract 9680,G5020,S,44653973,715251,"+38.1180617","-104.0109636",
"08","089","968500","08089968500","9685",Census Tract 9685,G5020,S,473349223,11248755,"+38.1163443","-103.5137756",
"08","089","968200","08089968200","9682",Census Tract 9682,G5020,S,133548709,1252090,"+38.0228708","-103.7306921",
"08","113","968103","08113968103","9681.03",Census Tract 9681.03,G5020,S,827899557,991507,"+37.9622487","-107.9945187",
"08","113","968102","08113968102","9681.02",Census Tract 9681.02,G5020,S,43732059,106598,"+37.9080027","-107.8594797",
"08","089","968100","08089968100","9681",Census Tract 9681,G5020,S,33642601,2751591,"+38.1081102","-103.7372363",
"08","063","962100","08063962100","9621",Census Tract 9621,G5020,S,1909599565,889659,"+39.3072974","-102.2113119",
"08","107","000500","08107000500","5",Census Tract 5,G5020,S,110251037,52795,"+40.4347424","-106.8771539",
"08","107","000200","08107000200","2",Census Tract 2,G5020,S,32768480,18884,"+40.4775174","-107.2451173",
"08","107","000100","08107000100","1",Census Tract 1,G5020,S,2826474165,7603611,"+40.6901258","-107.0120224",
"08","107","000300","08107000300","3",Census Tract 3,G5020,S,1314158181,1070789,"+40.3585588","-107.1531198",
"08","107","000400","08107000400","4",Census Tract 4,G5020,S,100176042,14499,"+40.5043596","-106.9413569",
"08","107","000600","08107000600","6",Census Tract 6,G5020,S,82751567,369369,"+40.5029771","-106.7542996",
"08","083","969000","08083969000","9690",Census Tract 9690,G5020,S,931828385,16185569,"+37.5546706","-108.3195811",
"08","083","969200","08083969200","9692",Census Tract 9692,G5020,S,1294374552,6409749,"+37.4712506","-108.8049803",
"08","083","969600","08083969600","9696",Census Tract 9696,G5020,S,324112309,945897,"+37.3316599","-108.5687651",
"08","083","969400","08083969400","9694",Census Tract 9694,G5020,S,8784653,70393,"+37.3384153","-108.5726543",U
"08","083","969100","08083969100","9691",Census Tract 9691,G5020,S,839020395,3146486,"+37.3552575","-108.2992999",
"08","041","006902","08041006902","69.02",Census Tract 69.02,G5020,S,2469055,0,"+38.9444519","-104.7483532",U
"08","001","061200","08001061200","612",Census Tract 612,G5020,S,10617533,145657,"+39.9911848","-104.9499700",
"08","123","001406","08123001406","14.06",Census Tract 14.06,G5020,S,7357025,0,"+40.3876114","-104.7834712",U
"08","043","980200","08043980200","9802",Census Tract 9802,G5020,S,2601343,0,"+38.3595431","-105.0979639",
"08","013","012608","08013012608","126.08",Census Tract 126.08,G5020,S,879737,0,"+40.0035322","-105.2419783",U
"08","013","013505","08013013505","135.05",Census Tract 135.05,G5020,S,1291650,0,"+40.1959032","-105.0977082",U
"08","005","007400","08005007400","74",Census Tract 74,G5020,S,1934558,0,"+39.7310346","-104.8565432",U
"08","059","009847","08059009847","98.47",Census Tract 98.47,G5020,S,5019174,33214,"+39.6727134","-105.3508621",U
"08","059","012034","08059012034","120.34",Census Tract 120.34,G5020,S,22261041,79258,"+39.6090939","-105.2055347",
"08","059","009837","08059009837","98.37",Census Tract 98.37,G5020,S,21948283,1228891,"+39.8352568","-105.2099205",U
"08","059","009828","08059009828","98.28",Census Tract 98.28,G5020,S,4144274,27084,"+39.8685798","-105.0922816",U
"08","059","012058","08059012058","120.58",Census Tract 120.58,G5020,S,577215554,3916910,"+39.2998562","-105.2991401",
"08","059","012027","08059012027","120.27",Census Tract 120.27,G5020,S,54877924,33438,"+39.6298811","-105.2474610",
"08","059","010403","08059010403","104.03",Census Tract 104.03,G5020,S,4082985,143983,"+39.7789876","-105.1152296",U
"08","059","012050","08059012050","120.50",Census Tract 120.50,G5020,S,3452821,669921,"+39.6194349","-105.0693944",U
"08","005","007201","08005007201","72.01",Census Tract 72.01,G5020,S,1322307,0,"+39.7218089","-104.8694475",U
"08","005","007202","08005007202","72.02",Census Tract 72.02,G5020,S,1663433,0,"+39.7315236","-104.8768692",U
"08","059","010701","08059010701","107.01",Census Tract 107.01,G5020,S,2208520,0,"+39.7623151","-105.0734425",U
"08","059","012032","08059012032","120.32",Census Tract 120.32,G5020,S,31154323,51509,"+39.5730872","-105.2753511",
"08","059","009846","08059009846","98.46",Census Tract 98.46,G5020,S,27531040,36793,"+39.6778288","-105.3328814",
"08","059","009845","08059009845","98.45",Census Tract 98.45,G5020,S,43102569,20342,"+39.6882508","-105.2547945",
"08","059","009848","08059009848","98.48",Census Tract 98.48,G5020,S,34314474,29957,"+39.6744441","-105.3852698",
"08","059","009806","08059009806","98.06",Census Tract 98.06,G5020,S,5773352,1243478,"+39.7606044","-105.1586044",U
"08","059","980000","08059980000","9800",Census Tract 9800,G5020,S,2859291,24245,"+39.7173809","-105.1202752",U
"08","059","009829","08059009829","98.29",Census Tract 98.29,G5020,S,3327645,5024057,"+39.8757097","-105.1214575",
"08","059","010306","08059010306","103.06",Census Tract 103.06,G5020,S,1483811,0,"+39.8072620","-105.1307399",U
"08","059","012033","08059012033","120.33",Census Tract 120.33,G5020,S,56553795,69573,"+39.5316599","-105.2372056",
"08","059","012022","08059012022","120.22",Census Tract 120.22,G5020,S,5208074,27869,"+39.5868042","-105.1380907",U
"08","059","011723","08059011723","117.23",Census Tract 117.23,G5020,S,1400256,0,"+39.7060466","-105.1423070",U
"08","059","009840","08059009840","98.40",Census Tract 98.40,G5020,S,1914740,7384,"+39.8190660","-105.1454495",U
"08","059","012031","08059012031","120.31",Census Tract 120.31,G5020,S,47969560,53910,"+39.5742729","-105.3569018",
"08","059","012037","08059012037","120.37",Census Tract 120.37,G5020,S,40131438,43595,"+39.5085205","-105.3734198",
"08","059","012042","08059012042","120.42",Census Tract 120.42,G5020,S,2546429,39974,"+39.6178994","-105.1191483",U
"08","059","009839","08059009839","98.39",Census Tract 98.39,G5020,S,1824599,0,"+39.8201265","-105.1584177",U
"08","069","001306","08069001306","13.06",Census Tract 13.06,G5020,S,9375410,181838,"+40.5892301","-105.0356261",U
"08","069","001601","08069001601","16.01",Census Tract 16.01,G5020,S,5845339,734295,"+40.5718940","-105.0230154",U
"08","069","001602","08069001602","16.02",Census Tract 16.02,G5020,S,3038150,10095,"+40.5448602","-105.0321036",U
"08","069","001706","08069001706","17.06",Census Tract 17.06,G5020,S,4776496,726252,"+40.4167622","-105.0557281",U
"08","069","001707","08069001707","17.07",Census Tract 17.07,G5020,S,3381160,6728,"+40.4339484","-105.0712363",U
"08","069","001804","08069001804","18.04",Census Tract 18.04,G5020,S,3089345,1814971,"+40.4189825","-105.0867756",U
"08","047","013801","08047013801","138.01",Census Tract 138.01,G5020,S,209603705,813029,"+39.8864568","-105.5710550",
"08","047","013802","08047013802","138.02",Census Tract 138.02,G5020,S,178953045,129027,"+39.8294506","-105.4662781",
"08","077","001702","08077001702","17.02",Census Tract 17.02,G5020,S,51765529,370942,"+39.1310637","-108.4346131",U
"08","077","000900","08077000900","9",Census Tract 9,G5020,S,16764093,1360729,"+39.1013837","-108.6167119",U
"08","077","001200","08077001200","12",Census Tract 12,G5020,S,32516338,1028357,"+39.0582391","-108.4430712",U
"08","077","001800","08077001800","18",Census Tract 18,G5020,S,2970587278,11931145,"+39.2016750","-108.0249391",
"08","077","001403","08077001403","14.03",Census Tract 14.03,G5020,S,8899172,842121,"+39.0713678","-108.6074616",U
"08","069","001901","08069001901","19.01",Census Tract 19.01,G5020,S,4339466,412467,"+40.3996463","-105.1045085",U
"08","077","001001","08077001001","10.01",Census Tract 10.01,G5020,S,5368421,0,"+39.0994362","-108.5338394",U
"08","077","001402","08077001402","14.02",Census Tract 14.02,G5020,S,24014145,970293,"+39.1009868","-108.6776655",U
"08","077","001600","08077001600","16",Census Tract 16,G5020,S,113708376,0,"+39.1535661","-108.5326918",
"08","077","001102","08077001102","11.02",Census Tract 11.02,G5020,S,4494619,0,"+39.0920908","-108.4880932",U
"08","077","001404","08077001404","14.04",Census Tract 14.04,G5020,S,16193149,0,"+39.0605824","-108.6380500",U
"08","077","001705","08077001705","17.05",Census Tract 17.05,G5020,S,6751056,0,"+39.0908573","-108.4410966",
"08","123","001412","08123001412","14.12",Census Tract 14.12,G5020,S,5245952,0,"+40.4140966","-104.7943143",U
"08","123","001409","08123001409","14.09",Census Tract 14.09,G5020,S,2872639,0,"+40.3995172","-104.7457128",U
"08","123","001415","08123001415","14.15",Census Tract 14.15,G5020,S,2213519,0,"+40.4352831","-104.7611770",
"08","123","002008","08123002008","20.08",Census Tract 20.08,G5020,S,3859573,0,"+40.0075687","-105.0226374",U
"08","123","002016","08123002016","20.16",Census Tract 20.16,G5020,S,15202949,141814,"+40.1199084","-104.9225260",
"08","123","002020","08123002020","20.20",Census Tract 20.20,G5020,S,5055872,35891,"+40.1649618","-104.9268440",
"08","123","002021","08123002021","20.21",Census Tract 20.21,G5020,S,18148691,75370,"+40.1532778","-104.9117926",
"08","123","001905","08123001905","19.05",Census Tract 19.05,G5020,S,7053449,0,"+40.0875353","-104.7967360",
"08","123","002011","08123002011","20.11",Census Tract 20.11,G5020,S,3849429,15862,"+40.0943673","-104.9967345",
"08","123","002015","08123002015","20.15",Census Tract 20.15,G5020,S,6445892,25533,"+40.0933320","-104.9033110",
"08","123","002017","08123002017","20.17",Census Tract 20.17,G5020,S,6357725,0,"+40.1205364","-104.9895796",U
"08","123","002204","08123002204","22.04",Census Tract 22.04,G5020,S,1520453,443634,"+40.4624812","-104.8968487",
